file_path,biggest_num_pts,biggest_num_pts_z
/mnt/r/31151.gcode,1044,4.55
/mnt/r/311612.gcode,1284,0.55
/mnt/r/311628.gcode,523,4.55
/mnt/r/312051.gcode,2661,34.55
/mnt/r/313072.gcode,1428,0.35
/mnt/r/31308.gcode,1224,1.95
/mnt/r/313952.gcode,507,9.35
/mnt/r/314195.gcode,2287,11.15
/mnt/r/315664.gcode,1011,0.95
/mnt/r/315719.gcode,3920,0.75
/mnt/r/31589.gcode,0,None
/mnt/r/315971.gcode,1947,0.95
/mnt/r/316270.gcode,1078,0.95
/mnt/r/316575.gcode,570,0.55
/mnt/r/316624.gcode,539,1.35
/mnt/r/316850.gcode,644,1.35
/mnt/r/316917.gcode,5573,0.55
/mnt/r/316953.gcode,1134,6.15
/mnt/r/317205.gcode,501,1.55
/mnt/r/317225.gcode,506,7.75
/mnt/r/317265.gcode,247,1.15
/mnt/r/317302.gcode,0,None
/mnt/r/317484.gcode,6095,1.15
/mnt/r/31751.gcode,841,25.55
/mnt/r/317644.gcode,442,22.35
/mnt/r/317778.gcode,972,0.95
/mnt/r/317836.gcode,996,12.55
/mnt/r/318783.gcode,1195,0.75
/mnt/r/31889.gcode,2244,9.15
/mnt/r/319786.gcode,1906,0.95
/mnt/r/319889.gcode,1802,16.95
/mnt/r/320672.gcode,9427,1.15
/mnt/r/321739.gcode,3869,0.95
/mnt/r/321795.gcode,343,18.55
/mnt/r/322207.gcode,2855,2.35
/mnt/r/322505.gcode,811,5.75
/mnt/r/322692.gcode,73,107.35
/mnt/r/323085.gcode,3626,0.95
/mnt/r/325723.gcode,2394,2.35
/mnt/r/327625.gcode,296,0.35
/mnt/r/327888.gcode,281,0.35
/mnt/r/328430.gcode,84,5.15
/mnt/r/328437.gcode,508,1.15
/mnt/r/328489.gcode,5847,1.15
/mnt/r/32849.gcode,130,4.15
/mnt/r/328514.gcode,1949,0.75
/mnt/r/328762.gcode,2018,0.95
/mnt/r/328763.gcode,5743,0.75
/mnt/r/32877.gcode,1115,1.35
/mnt/r/328825.gcode,317,0.35
/mnt/r/328864.gcode,175,0.55
/mnt/r/329050.gcode,1159,4.35
/mnt/r/329080.gcode,465,2.95
/mnt/r/329109.gcode,623,15.75
/mnt/r/329318.gcode,2411,0.95
/mnt/r/329320.gcode,1961,14.95
/mnt/r/330541.gcode,421,1.55
/mnt/r/330553.gcode,2392,47.95
/mnt/r/331268.gcode,4250,0.95
/mnt/r/331297.gcode,23,0.35
/mnt/r/33140.gcode,582,1.95
/mnt/r/331414.gcode,52,0.35
/mnt/r/331496.gcode,1383,1.35
/mnt/r/332133.gcode,976,38.35
/mnt/r/332666.gcode,106,57.55
/mnt/r/332923.gcode,420,1.75
/mnt/r/332973.gcode,2835,0.95
/mnt/r/333099.gcode,517,0.55
/mnt/r/333125.gcode,608,2.55
/mnt/r/33316.gcode,6637,8.35
/mnt/r/333711.gcode,73,0.35
/mnt/r/33382.gcode,557,5.75
/mnt/r/333842.gcode,649,6.55
/mnt/r/333891.gcode,2314,14.95
/mnt/r/334729.gcode,264,6.95
/mnt/r/335228.gcode,1500,0.95
/mnt/r/335548.gcode,848,3.35
/mnt/r/335681.gcode,878,11.35
/mnt/r/336172.gcode,1220,0.95
/mnt/r/336605.gcode,1040,3.75
/mnt/r/33694.gcode,2609,1.35
/mnt/r/337345.gcode,1916,4.15
/mnt/r/337661.gcode,293,0.35
/mnt/r/337724.gcode,635,1.15
/mnt/r/337812.gcode,7767,1.35
/mnt/r/33805.gcode,1127,0.95
/mnt/r/338227.gcode,2713,1.55
/mnt/r/338907.gcode,2658,3.55
/mnt/r/339096.gcode,753,1.75
/mnt/r/33927.gcode,1488,1.75
/mnt/r/339736.gcode,814,0.35
/mnt/r/339964.gcode,1788,19.15
/mnt/r/341313.gcode,7667,3.75
/mnt/r/341411.gcode,2207,1.35
/mnt/r/34197.gcode,1939,1.15
/mnt/r/342058.gcode,1644,2.15
/mnt/r/342332.gcode,2912,0.55
/mnt/r/34237.gcode,285,1.15
/mnt/r/342441.gcode,3626,0.95
/mnt/r/34445.gcode,932,19.55
/mnt/r/344832.gcode,45,0.35
/mnt/r/344982.gcode,251,0.35
/mnt/r/345008.gcode,4871,2.75
/mnt/r/345249.gcode,96,41.95
/mnt/r/345269.gcode,1452,0.95
/mnt/r/345509.gcode,696,1.15
/mnt/r/345701.gcode,3816,8.35
/mnt/r/346389.gcode,8290,3.75
/mnt/r/3495.gcode,439,37.35
/mnt/r/350610.gcode,205,0.35
/mnt/r/350708.gcode,42,22.55
/mnt/r/350784.gcode,653,2.15
/mnt/r/350997.gcode,633,2.15
/mnt/r/351069.gcode,273,14.55
/mnt/r/351220.gcode,3021,11.35
/mnt/r/353503.gcode,5238,0.95
/mnt/r/353563.gcode,2777,0.35
/mnt/r/353678.gcode,997,0.75
/mnt/r/353729.gcode,8478,0.95
/mnt/r/354203.gcode,13906,0.95
/mnt/r/354739.gcode,487,0.35
/mnt/r/355282.gcode,110,0.35
/mnt/r/3557.gcode,139,0.35
/mnt/r/355971.gcode,1055,2.55
/mnt/r/356152.gcode,913,5.75
/mnt/r/356339.gcode,872,1.55
/mnt/r/356473.gcode,9314,0.95
/mnt/r/35682.gcode,4019,5.15
/mnt/r/357392.gcode,523,0.95
/mnt/r/357661.gcode,422,0.35
/mnt/r/358276.gcode,0,None
/mnt/r/358277.gcode,0,None
/mnt/r/358558.gcode,2555,2.55
/mnt/r/35904.gcode,91,0.35
/mnt/r/35915.gcode,1756,3.55
/mnt/r/35930.gcode,43,0.35
/mnt/r/359351.gcode,10735,1.15
/mnt/r/359588.gcode,0,None
/mnt/r/359603.gcode,4964,2.55
/mnt/r/359659.gcode,0,None
/mnt/r/359734.gcode,1566,3.95
/mnt/r/359857.gcode,1899,2.35
/mnt/r/359873.gcode,1230,1.35
/mnt/r/360406.gcode,970,5.75
/mnt/r/360500.gcode,40,0.35
/mnt/r/360506.gcode,1160,67.35
/mnt/r/361139.gcode,1234,1.55
/mnt/r/361468.gcode,13182,1.75
/mnt/r/361917.gcode,513,0.95
/mnt/r/361993.gcode,42,0.35
/mnt/r/36203.gcode,525,1.75
/mnt/r/362045.gcode,1840,9.55
/mnt/r/36251.gcode,1163,0.95
/mnt/r/362746.gcode,713,2.15
/mnt/r/362989.gcode,550,33.95
/mnt/r/3631.gcode,330,8.95
/mnt/r/363106.gcode,35,0.35
/mnt/r/363116.gcode,1753,73.55
/mnt/r/364825.gcode,2309,15.75
/mnt/r/365907.gcode,703,2.55
/mnt/r/365955.gcode,831,14.55
/mnt/r/366007.gcode,1386,0.55
/mnt/r/366208.gcode,2902,39.75
/mnt/r/367441.gcode,2803,3.75
/mnt/r/36843.gcode,2593,1.35
/mnt/r/368825.gcode,1246,0.55
/mnt/r/368853.gcode,503,1.35
/mnt/r/36895.gcode,1394,1.15
/mnt/r/368968.gcode,925,1.55
/mnt/r/369084.gcode,8840,1.15
/mnt/r/369507.gcode,486,48.35
/mnt/r/369945.gcode,3433,1.35
/mnt/r/370098.gcode,744,0.35
/mnt/r/370109.gcode,1457,5.35
/mnt/r/370147.gcode,229,18.75
/mnt/r/370321.gcode,768,6.15
/mnt/r/371931.gcode,1787,0.35
/mnt/r/372225.gcode,2007,70.55
/mnt/r/374671.gcode,420,1.55
/mnt/r/374675.gcode,914,1.15
/mnt/r/374682.gcode,1905,4.95
/mnt/r/37608.gcode,367,0.35
/mnt/r/376084.gcode,370,2.55
/mnt/r/376112.gcode,764,15.15
/mnt/r/376151.gcode,933,0.35
/mnt/r/383329.gcode,1626,45.35
/mnt/r/386697.gcode,205,3.35
/mnt/r/387103.gcode,618,27.15
/mnt/r/387779.gcode,1222,1.15
/mnt/r/387976.gcode,1154,0.35
/mnt/r/390038.gcode,14280,14.35
/mnt/r/394519.gcode,447,11.35
/mnt/r/394627.gcode,228,0.55
/mnt/r/395002.gcode,5866,1.15
/mnt/r/402721.gcode,4070,22.75
/mnt/r/403240.gcode,1059,10.35
/mnt/r/403435.gcode,863,20.15
/mnt/r/403560.gcode,975,89.15
/mnt/r/405168.gcode,3157,0.55
/mnt/r/405449.gcode,1664,2.15
/mnt/r/405519.gcode,1296,14.75
/mnt/r/406568.gcode,1274,10.55
/mnt/r/406781.gcode,252,0.95
/mnt/r/406782.gcode,344,35.95
/mnt/r/40698.gcode,1009,6.95
/mnt/r/408414.gcode,664,0.35
/mnt/r/408489.gcode,815,1.35
/mnt/r/408624.gcode,3270,2.95
/mnt/r/408818.gcode,455,16.15
/mnt/r/409012.gcode,1981,24.55
/mnt/r/409401.gcode,1220,6.35
/mnt/r/409437.gcode,726,18.55
/mnt/r/409916.gcode,1218,2.55
/mnt/r/41004.gcode,4941,0.75
/mnt/r/410044.gcode,429,0.35
/mnt/r/41016.gcode,2627,0.95
/mnt/r/410180.gcode,1055,5.75
/mnt/r/410194.gcode,678,4.95
/mnt/r/410344.gcode,2403,0.75
/mnt/r/410527.gcode,511,0.95
/mnt/r/41056.gcode,2061,30.35
/mnt/r/41272.gcode,2589,38.55
/mnt/r/41599.gcode,3804,0.95
/mnt/r/416102.gcode,368,14.15
/mnt/r/416187.gcode,1069,1.15
/mnt/r/416370.gcode,2308,0.35
/mnt/r/41646.gcode,426,7.35
/mnt/r/417006.gcode,968,0.35
/mnt/r/417417.gcode,2028,22.55
/mnt/r/418245.gcode,160,0.35
/mnt/r/418415.gcode,12188,2.15
/mnt/r/419104.gcode,160,0.35
/mnt/r/419150.gcode,1030,0.95
/mnt/r/419278.gcode,1174,1.35
/mnt/r/419324.gcode,850,28.15
/mnt/r/419453.gcode,623,19.35
/mnt/r/419622.gcode,369,0.95
/mnt/r/419822.gcode,29,0.35
/mnt/r/419904.gcode,397,9.15
/mnt/r/419952.gcode,1366,2.55
/mnt/r/420134.gcode,612,25.15
/mnt/r/420320.gcode,2810,2.55
/mnt/r/420681.gcode,899,2.55
/mnt/r/420928.gcode,6279,31.15
/mnt/r/425612.gcode,750,3.75
/mnt/r/425707.gcode,1073,1.75
/mnt/r/426034.gcode,1838,7.35
/mnt/r/426519.gcode,6960,0.75
/mnt/r/4267.gcode,380,3.35
/mnt/r/426710.gcode,674,15.55
/mnt/r/426712.gcode,202,0.35
/mnt/r/426898.gcode,0,None
/mnt/r/426964.gcode,4105,0.55
/mnt/r/426981.gcode,984,1.15
/mnt/r/42703.gcode,4205,17.55
/mnt/r/431524.gcode,963,3.35
/mnt/r/431923.gcode,1148,13.35
/mnt/r/432563.gcode,7020,0.35
/mnt/r/432589.gcode,1487,10.35
/mnt/r/432731.gcode,291,37.15
/mnt/r/43305.gcode,0,None
/mnt/r/433051.gcode,4598,3.35
/mnt/r/433294.gcode,4325,1.35
/mnt/r/434026.gcode,3021,1.15
/mnt/r/434200.gcode,35,0.35
/mnt/r/434225.gcode,363,0.35
/mnt/r/434396.gcode,446,38.75
/mnt/r/435661.gcode,1260,0.95
/mnt/r/436142.gcode,123,0.35
/mnt/r/436148.gcode,750,1.95
/mnt/r/436164.gcode,418,1.15
/mnt/r/43625.gcode,694,2.55
/mnt/r/436503.gcode,696,1.15
/mnt/r/436839.gcode,1157,1.35
/mnt/r/436916.gcode,5961,2.55
/mnt/r/437172.gcode,1216,1.15
/mnt/r/437238.gcode,8111,1.35
/mnt/r/437600.gcode,4813,29.55
/mnt/r/44015.gcode,316,51.35
/mnt/r/441160.gcode,1392,0.95
/mnt/r/442046.gcode,696,1.15
/mnt/r/442177.gcode,218,8.75
/mnt/r/44222.gcode,429,0.35
/mnt/r/442315.gcode,1065,1.15
/mnt/r/442332.gcode,488,2.55
/mnt/r/442377.gcode,48,1.95
/mnt/r/442447.gcode,653,19.55
/mnt/r/443026.gcode,2182,2.55
/mnt/r/443162.gcode,497,1.15
/mnt/r/44366.gcode,282,11.75
/mnt/r/443748.gcode,3293,3.15
/mnt/r/447842.gcode,635,3.55
/mnt/r/447920.gcode,238,0.35
/mnt/r/448108.gcode,1065,0.95
/mnt/r/448115.gcode,10441,0.95
/mnt/r/448870.gcode,178,0.35
/mnt/r/448960.gcode,372,23.55
/mnt/r/448993.gcode,1065,0.95
/mnt/r/44916.gcode,166,0.35
/mnt/r/449195.gcode,4066,0.75
/mnt/r/449236.gcode,717,0.35
/mnt/r/449350.gcode,1171,5.35
/mnt/r/449547.gcode,1352,4.55
/mnt/r/449634.gcode,834,2.55
/mnt/r/450035.gcode,0,None
/mnt/r/450127.gcode,645,1.15
/mnt/r/450404.gcode,298,0.35
/mnt/r/450449.gcode,1664,2.15
/mnt/r/450650.gcode,346,16.55
/mnt/r/450721.gcode,1087,5.75
/mnt/r/450905.gcode,698,5.15
/mnt/r/452062.gcode,3357,1.75
/mnt/r/452313.gcode,22,0.35
/mnt/r/452331.gcode,449,0.55
/mnt/r/452339.gcode,496,0.55
/mnt/r/452430.gcode,0,None
/mnt/r/45244.gcode,740,2.55
/mnt/r/452476.gcode,249,2.15
/mnt/r/452562.gcode,2116,0.55
/mnt/r/452648.gcode,5351,0.95
/mnt/r/455653.gcode,497,41.15
/mnt/r/456805.gcode,490,33.95
/mnt/r/456810.gcode,1111,4.15
/mnt/r/456841.gcode,568,11.35
/mnt/r/456995.gcode,360,3.75
/mnt/r/457278.gcode,813,4.95
/mnt/r/457539.gcode,768,15.35
/mnt/r/457675.gcode,272,3.55
/mnt/r/457686.gcode,709,24.35
/mnt/r/457892.gcode,217,0.35
/mnt/r/457975.gcode,783,2.15
/mnt/r/457977.gcode,2860,19.55
/mnt/r/459056.gcode,2570,0.75
/mnt/r/459235.gcode,10882,1.95
/mnt/r/45994.gcode,654,7.35
/mnt/r/460067.gcode,3718,3.35
/mnt/r/460781.gcode,393,0.55
/mnt/r/461060.gcode,201,70.15
/mnt/r/46115.gcode,0,None
/mnt/r/461254.gcode,2897,2.35
/mnt/r/461573.gcode,521,7.75
/mnt/r/461721.gcode,887,0.95
/mnt/r/461939.gcode,447,2.35
/mnt/r/462275.gcode,270,0.35
/mnt/r/462432.gcode,6639,1.95
/mnt/r/464766.gcode,338,0.55
/mnt/r/464903.gcode,1276,0.35
/mnt/r/465048.gcode,1605,20.15
/mnt/r/466727.gcode,1208,0.35
/mnt/r/466822.gcode,6869,31.15
/mnt/r/470288.gcode,769,6.75
/mnt/r/470575.gcode,1808,3.15
/mnt/r/471033.gcode,3290,11.95
/mnt/r/471483.gcode,27,0.35
/mnt/r/471495.gcode,198,0.35
/mnt/r/471586.gcode,228,0.35
/mnt/r/471650.gcode,121,19.75
/mnt/r/471864.gcode,0,None
/mnt/r/471985.gcode,11242,1.15
/mnt/r/47226.gcode,9457,1.15
/mnt/r/473425.gcode,623,18.35
/mnt/r/473723.gcode,0,None
/mnt/r/473831.gcode,4669,2.55
/mnt/r/474145.gcode,9809,1.15
/mnt/r/475431.gcode,0,None
/mnt/r/475614.gcode,849,10.35
/mnt/r/47566.gcode,5302,0.75
/mnt/r/475691.gcode,1249,0.95
/mnt/r/475758.gcode,9427,1.15
/mnt/r/476060.gcode,5690,0.95
/mnt/r/476103.gcode,301,6.55
/mnt/r/476142.gcode,442,2.15
/mnt/r/47640.gcode,668,5.75
/mnt/r/476425.gcode,2609,0.95
/mnt/r/476568.gcode,279,9.35
/mnt/r/476789.gcode,4995,2.55
/mnt/r/479900.gcode,396,2.95
/mnt/r/480070.gcode,414,2.55
/mnt/r/480133.gcode,514,4.35
/mnt/r/480212.gcode,4873,9.15
/mnt/r/480603.gcode,3771,6.75
/mnt/r/480835.gcode,3276,0.95
/mnt/r/481311.gcode,2052,3.35
/mnt/r/485463.gcode,2236,0.95
/mnt/r/485941.gcode,6567,1.35
/mnt/r/486261.gcode,296,0.35
/mnt/r/48633.gcode,1562,9.55
/mnt/r/48716.gcode,632,4.15
/mnt/r/487327.gcode,522,70.55
/mnt/r/487814.gcode,675,1.95
/mnt/r/487962.gcode,2775,9.95
/mnt/r/490813.gcode,1889,3.35
/mnt/r/491219.gcode,630,2.55
/mnt/r/49144.gcode,1861,1.95
/mnt/r/491451.gcode,923,5.75
/mnt/r/491495.gcode,525,2.15
/mnt/r/491692.gcode,347,1.15
/mnt/r/491710.gcode,1846,5.75
/mnt/r/492044.gcode,3510,53.15
/mnt/r/497303.gcode,781,1.15
/mnt/r/497563.gcode,744,22.35
/mnt/r/498777.gcode,474,1.15
/mnt/r/49888.gcode,9372,1.15
/mnt/r/499382.gcode,493,0.95
/mnt/r/499453.gcode,683,1.15
/mnt/r/499711.gcode,374,2.15
/mnt/r/499828.gcode,0,None
/mnt/r/500286.gcode,178,7.35
/mnt/r/500826.gcode,2878,1.15
/mnt/r/501546.gcode,3626,0.95
/mnt/r/502782.gcode,6256,4.55
/mnt/r/506251.gcode,352,1.35
/mnt/r/506274.gcode,228,0.35
/mnt/r/506343.gcode,8715,1.35
/mnt/r/506584.gcode,927,3.75
/mnt/r/506983.gcode,2730,18.75
/mnt/r/507403.gcode,558,0.35
/mnt/r/50750.gcode,2374,23.15
/mnt/r/508373.gcode,9331,0.95
/mnt/r/510040.gcode,297,1.55
/mnt/r/510096.gcode,2178,0.35
/mnt/r/510721.gcode,688,1.75
/mnt/r/511161.gcode,2411,3.15
/mnt/r/512916.gcode,991,1.95
/mnt/r/513608.gcode,2895,2.75
/mnt/r/514062.gcode,52,34.95
/mnt/r/51408.gcode,1331,4.35
/mnt/r/514412.gcode,658,1.55
/mnt/r/51478.gcode,337,7.15
/mnt/r/514836.gcode,1625,40.95
/mnt/r/51505.gcode,3366,9.95
/mnt/r/515904.gcode,5288,2.55
/mnt/r/516093.gcode,1904,4.95
/mnt/r/518264.gcode,1072,1.15
/mnt/r/51850.gcode,1287,0.95
/mnt/r/518799.gcode,1084,2.15
/mnt/r/518821.gcode,578,2.55
/mnt/r/51884.gcode,2934,0.35
/mnt/r/518843.gcode,1137,0.95
/mnt/r/518853.gcode,330,0.95
/mnt/r/519460.gcode,443,1.75
/mnt/r/519728.gcode,186,28.75
/mnt/r/519898.gcode,3314,1.75
/mnt/r/520407.gcode,273,0.35
/mnt/r/520837.gcode,781,0.55
/mnt/r/521623.gcode,824,0.95
/mnt/r/521730.gcode,42,0.35
/mnt/r/521869.gcode,2259,2.15
/mnt/r/522105.gcode,873,5.75
/mnt/r/522273.gcode,63,0.35
/mnt/r/522603.gcode,1073,3.35
/mnt/r/522749.gcode,1140,35.35
/mnt/r/526050.gcode,1072,1.15
/mnt/r/526103.gcode,4450,31.15
/mnt/r/530147.gcode,272,0.95
/mnt/r/530184.gcode,595,1.15
/mnt/r/53070.gcode,1083,1.95
/mnt/r/530868.gcode,287,10.55
/mnt/r/53093.gcode,1941,18.15
/mnt/r/535249.gcode,2355,0.95
/mnt/r/535399.gcode,1702,3.15
/mnt/r/535471.gcode,3270,0.55
/mnt/r/535822.gcode,6480,2.55
/mnt/r/536106.gcode,1679,7.55
/mnt/r/536117.gcode,4187,10.15
/mnt/r/536457.gcode,1228,9.15
/mnt/r/536531.gcode,957,1.55
/mnt/r/536665.gcode,483,10.15
/mnt/r/536854.gcode,102,26.75
/mnt/r/537094.gcode,501,3.15
/mnt/r/537292.gcode,178,0.35
/mnt/r/537306.gcode,707,11.55
/mnt/r/537309.gcode,2336,0.95
/mnt/r/539409.gcode,52,14.75
/mnt/r/53964.gcode,309,3.35
/mnt/r/539906.gcode,530,0.95
/mnt/r/5400.gcode,559,0.35
/mnt/r/540339.gcode,125,0.35
/mnt/r/540393.gcode,756,1.55
/mnt/r/54071.gcode,299,0.35
/mnt/r/540775.gcode,8454,0.55
/mnt/r/542481.gcode,687,0.95
/mnt/r/543010.gcode,847,10.35
/mnt/r/543267.gcode,2785,0.95
/mnt/r/54408.gcode,1128,5.75
/mnt/r/544172.gcode,716,4.55
/mnt/r/544310.gcode,4411,1.35
/mnt/r/545449.gcode,1075,0.35
/mnt/r/545456.gcode,3138,11.15
/mnt/r/549287.gcode,221,5.15
/mnt/r/549495.gcode,778,1.15
/mnt/r/549583.gcode,1120,0.95
/mnt/r/556417.gcode,689,124.55
/mnt/r/563647.gcode,32,0.35
/mnt/r/56381.gcode,861,1.15
/mnt/r/56443.gcode,2711,0.55
/mnt/r/56455.gcode,581,38.35
/mnt/r/565081.gcode,1104,0.55
/mnt/r/567034.gcode,658,2.55
/mnt/r/567080.gcode,4273,1.95
/mnt/r/567139.gcode,1808,42.15
/mnt/r/570192.gcode,31,39.95
/mnt/r/570352.gcode,995,7.15
/mnt/r/570427.gcode,1153,10.95
/mnt/r/570564.gcode,887,5.35
/mnt/r/57078.gcode,1297,2.35
/mnt/r/571732.gcode,1983,1.35
/mnt/r/571776.gcode,1639,2.55
/mnt/r/572062.gcode,298,2.55
/mnt/r/572131.gcode,189,0.35
/mnt/r/572272.gcode,469,1.15
/mnt/r/57281.gcode,808,14.55
/mnt/r/575202.gcode,368,1.75
/mnt/r/57522.gcode,1043,0.35
/mnt/r/575492.gcode,3173,0.55
/mnt/r/576003.gcode,7085,1.55
/mnt/r/576302.gcode,633,6.15
/mnt/r/576514.gcode,561,0.35
/mnt/r/576926.gcode,251,36.55
/mnt/r/578202.gcode,0,None
/mnt/r/57825.gcode,4092,0.75
/mnt/r/578268.gcode,1710,0.35
/mnt/r/578351.gcode,66,0.35
/mnt/r/578353.gcode,613,2.55
/mnt/r/578666.gcode,825,9.35
/mnt/r/579308.gcode,2528,0.35
/mnt/r/58020.gcode,686,3.35
/mnt/r/581123.gcode,2041,17.35
/mnt/r/584488.gcode,228,0.35
/mnt/r/584580.gcode,15793,7.15
/mnt/r/587227.gcode,0,None
/mnt/r/587295.gcode,1351,14.95
/mnt/r/587827.gcode,2166,50.15
/mnt/r/591321.gcode,666,17.95
/mnt/r/591400.gcode,2744,0.95
/mnt/r/593591.gcode,2340,2.55
/mnt/r/59362.gcode,1496,0.95
/mnt/r/593725.gcode,326,2.15
/mnt/r/593728.gcode,353,1.15
/mnt/r/593839.gcode,540,10.75
/mnt/r/59510.gcode,3067,2.35
/mnt/r/59570.gcode,3051,0.35
/mnt/r/595801.gcode,1715,0.55
/mnt/r/595841.gcode,1548,0.95
/mnt/r/595905.gcode,1554,1.15
/mnt/r/596360.gcode,1667,1.35
/mnt/r/596964.gcode,286,0.35
/mnt/r/597149.gcode,467,2.55
/mnt/r/597151.gcode,845,4.35
/mnt/r/597154.gcode,3587,39.75
/mnt/r/602067.gcode,98,0.35
/mnt/r/602261.gcode,811,1.15
/mnt/r/602271.gcode,437,0.35
/mnt/r/602466.gcode,185,19.35
/mnt/r/60258.gcode,788,2.15
/mnt/r/603928.gcode,1238,2.95
/mnt/r/604165.gcode,1217,88.55
/mnt/r/60531.gcode,2353,3.95
/mnt/r/605871.gcode,4309,1.95
/mnt/r/605875.gcode,8257,1.55
/mnt/r/6060.gcode,2436,1.15
/mnt/r/606109.gcode,2097,4.75
/mnt/r/606671.gcode,90,0.35
/mnt/r/606724.gcode,488,56.35
/mnt/r/607410.gcode,741,0.55
/mnt/r/607447.gcode,359,2.55
/mnt/r/607878.gcode,120,6.15
/mnt/r/607974.gcode,1560,1.15
/mnt/r/608359.gcode,3401,52.15
/mnt/r/609090.gcode,585,4.15
/mnt/r/609357.gcode,788,3.35
/mnt/r/609380.gcode,2602,2.55
/mnt/r/609785.gcode,742,29.55
/mnt/r/609858.gcode,1258,1.55
/mnt/r/610037.gcode,161,7.15
/mnt/r/610095.gcode,463,8.95
/mnt/r/610472.gcode,649,1.15
/mnt/r/610501.gcode,1394,50.55
/mnt/r/610592.gcode,1091,0.95
/mnt/r/610899.gcode,3315,3.55
/mnt/r/611571.gcode,351,8.15
/mnt/r/611592.gcode,13112,1.55
/mnt/r/611745.gcode,935,2.75
/mnt/r/611898.gcode,269,22.55
/mnt/r/612200.gcode,2498,0.75
/mnt/r/617095.gcode,1712,22.15
/mnt/r/61799.gcode,60,18.55
/mnt/r/618089.gcode,2867,3.35
/mnt/r/618273.gcode,4076,0.75
/mnt/r/618313.gcode,595,0.35
/mnt/r/618395.gcode,3538,2.35
/mnt/r/618402.gcode,1107,74.55
/mnt/r/618519.gcode,9055,0.55
/mnt/r/618576.gcode,3422,0.95
/mnt/r/619020.gcode,696,1.15
/mnt/r/619036.gcode,800,3.35
/mnt/r/61912.gcode,1976,39.55
/mnt/r/623050.gcode,618,0.35
/mnt/r/623138.gcode,424,0.95
/mnt/r/623204.gcode,747,0.35
/mnt/r/62353.gcode,3094,1.15
/mnt/r/624062.gcode,2354,0.95
/mnt/r/624140.gcode,757,5.55
/mnt/r/624408.gcode,339,17.75
/mnt/r/624668.gcode,507,8.75
/mnt/r/624702.gcode,568,0.35
/mnt/r/624708.gcode,765,1.15
/mnt/r/624743.gcode,1521,71.15
/mnt/r/625108.gcode,859,8.15
/mnt/r/625184.gcode,753,1.35
/mnt/r/625218.gcode,1561,0.95
/mnt/r/625233.gcode,1350,8.15
/mnt/r/6266.gcode,63,0.35
/mnt/r/626720.gcode,0,None
/mnt/r/626842.gcode,1573,1.15
/mnt/r/627309.gcode,4186,1.15
/mnt/r/627394.gcode,1289,2.55
/mnt/r/63022.gcode,475,0.95
/mnt/r/630268.gcode,125,21.15
/mnt/r/630505.gcode,522,4.55
/mnt/r/630532.gcode,200,13.15
/mnt/r/630671.gcode,101,0.55
/mnt/r/630765.gcode,1870,2.35
/mnt/r/631648.gcode,3719,4.95
/mnt/r/632013.gcode,29,0.35
/mnt/r/632025.gcode,512,0.35
/mnt/r/632027.gcode,432,0.35
/mnt/r/632047.gcode,635,1.55
/mnt/r/632090.gcode,1168,3.15
/mnt/r/63232.gcode,563,32.95
/mnt/r/633926.gcode,560,3.55
/mnt/r/634171.gcode,504,1.15
/mnt/r/634221.gcode,310,6.15
/mnt/r/634282.gcode,2534,1.35
/mnt/r/634389.gcode,898,0.75
/mnt/r/634481.gcode,279,1.15
/mnt/r/634541.gcode,626,0.35
/mnt/r/634595.gcode,463,21.55
/mnt/r/634622.gcode,249,8.35
/mnt/r/634702.gcode,531,0.95
/mnt/r/635046.gcode,349,1.15
/mnt/r/63510.gcode,548,0.35
/mnt/r/635242.gcode,0,None
/mnt/r/63544.gcode,2009,2.15
/mnt/r/635643.gcode,3244,34.55
/mnt/r/63747.gcode,378,4.55
/mnt/r/637549.gcode,705,6.75
/mnt/r/637753.gcode,474,22.15
/mnt/r/637968.gcode,357,2.55
/mnt/r/638172.gcode,328,0.35
/mnt/r/63901.gcode,216,0.35
/mnt/r/639199.gcode,42,45.35
/mnt/r/63926.gcode,473,1.15
/mnt/r/639315.gcode,465,2.95
/mnt/r/639325.gcode,5551,1.15
/mnt/r/639376.gcode,1604,5.15
/mnt/r/639394.gcode,683,51.15
/mnt/r/640287.gcode,473,0.35
/mnt/r/640375.gcode,726,2.55
/mnt/r/640456.gcode,466,0.35
/mnt/r/641441.gcode,65,0.35
/mnt/r/641569.gcode,369,2.15
/mnt/r/641586.gcode,1494,1.75
/mnt/r/641997.gcode,333,1.95
/mnt/r/642317.gcode,2852,0.35
/mnt/r/64487.gcode,3628,0.95
/mnt/r/645065.gcode,531,4.15
/mnt/r/645527.gcode,960,1.15
/mnt/r/645543.gcode,3431,0.35
/mnt/r/645781.gcode,632,0.35
/mnt/r/645804.gcode,201,0.35
/mnt/r/645838.gcode,2407,34.55
/mnt/r/647926.gcode,413,0.35
/mnt/r/648015.gcode,3800,1.75
/mnt/r/648124.gcode,3051,1.15
/mnt/r/648155.gcode,720,0.95
/mnt/r/64831.gcode,465,18.95
/mnt/r/648368.gcode,781,1.15
/mnt/r/648534.gcode,638,2.95
/mnt/r/648667.gcode,1805,91.55
/mnt/r/6497.gcode,46,0.35
/mnt/r/649766.gcode,490,1.15
/mnt/r/64992.gcode,1371,0.95
/mnt/r/650048.gcode,1556,1.35
/mnt/r/650063.gcode,994,2.55
