file_path,report_file_path,file_size_bytes,is_valid,parse_error,mono_error,z_error,continuous_error,too_large_error,num_orig_segments,num_segments,num_z_layers,largest_layer_num_all_seg,largest_layer_all_seg_z,largest_layer_num_print_seg,largest_layer_print_seg_z,largest_layer_print_dist,larget_layer_print_dist_z
/mnt/r/828659.gcode,GenericReport7.repOut,2415809,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,71966,74112,129,762,0.35,743,0.35,1974.97,25.55
/mnt/r/828829.gcode,GenericReport7.repOut,1779410,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52916,52922,98,817,0.35,808,0.35,1466.6,0.35
/mnt/r/829071.gcode,GenericReport7.repOut,607701,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17411,18585,14,2193,1.15,2056,1.15,9504.83,1.55
/mnt/r/829337.gcode,GenericReport7.repOut,1367583,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41285,41286,8,5287,0.95,5070,0.95,3515.32,0.75
/mnt/r/829442.gcode,GenericReport7.repOut,52831,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,969,969,48,44,2.55,33,2.55,56.714,0.35
/mnt/r/829486.gcode,GenericReport7.repOut,16618987,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,491742,506374,99,5310,0.95,5204,0.95,43126.3,19.55
/mnt/r/831851.gcode,GenericReport7.repOut,11725168,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,347780,348150,575,774,109.55,744,109.55,1780.05,0.35
/mnt/r/833384.gcode,GenericReport7.repOut,7003752,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,205325,220051,37,9510,1.15,9418,1.15,77522.0,4.55
/mnt/r/834170.gcode,GenericReport7.repOut,191938,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5852,5852,34,263,1.75,251,1.75,261.2,2.35
/mnt/r/834171.gcode,GenericReport7.repOut,1224463,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35425,35897,32,1781,2.55,1684,2.55,5190.97,0.35
/mnt/r/834893.gcode,GenericReport7.repOut,1168613,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,32629,32629,262,282,23.55,260,23.55,845.496,26.15
/mnt/r/835409.gcode,GenericReport7.repOut,227269,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6550,6550,24,373,1.15,354,1.15,609.979,3.55
/mnt/r/835533.gcode,GenericReport7.repOut,97193,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2696,2696,22,289,1.15,269,1.15,286.47,0.35
/mnt/r/835772.gcode,GenericReport7.repOut,263939,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7640,7640,72,154,3.75,142,4.35,186.196,4.35
/mnt/r/835862.gcode,GenericReport7.repOut,2794752,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,76243,79887,603,367,77.15,339,77.15,2185.13,77.35
/mnt/r/836746.gcode,GenericReport7.repOut,5941481,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,175587,185022,199,2515,16.35,2460,16.35,17789.4,19.55
/mnt/r/837882.gcode,GenericReport7.repOut,1098908,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,32214,32780,13,3731,0.75,3503,0.75,4961.06,0.35
/mnt/r/838032.gcode,GenericReport7.repOut,182270,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4979,5009,14,430,1.75,400,1.75,703.537,0.35
/mnt/r/83805.gcode,GenericReport7.repOut,1245801,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35983,36295,110,437,8.35,400,8.35,1212.11,21.75
/mnt/r/838159.gcode,GenericReport7.repOut,1767922,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,51296,52116,44,1913,6.55,1776,6.55,6823.41,4.55
/mnt/r/83831.gcode,GenericReport7.repOut,1765825,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49297,49407,149,864,3.55,789,3.55,1970.04,3.55
/mnt/r/838512.gcode,GenericReport7.repOut,658118,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19270,22590,47,2951,1.15,2884,1.15,15526.8,0.35
/mnt/r/838573.gcode,GenericReport7.repOut,254958,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6870,8946,74,186,0.35,172,0.35,1136.85,0.35
/mnt/r/838704.gcode,GenericReport7.repOut,183646,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5733,5733,29,228,0.35,227,0.35,163.044,0.35
/mnt/r/838711.gcode,GenericReport7.repOut,2123698,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,62951,76194,174,3158,3.35,3090,3.35,24951.9,3.55
/mnt/r/839475.gcode,GenericReport7.repOut,1696103,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50389,50389,39,1392,2.95,1339,2.35,3338.37,7.75
/mnt/r/839971.gcode,GenericReport7.repOut,545567,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15383,16477,182,128,36.15,122,36.15,493.042,0.35
/mnt/r/840072.gcode,GenericReport7.repOut,439835,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13240,13274,20,1065,2.95,1023,2.95,1174.1,1.95
/mnt/r/840314.gcode,GenericReport7.repOut,2260523,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,68844,68846,49,1791,2.35,1733,2.35,1492.92,0.35
/mnt/r/840581.gcode,GenericReport7.repOut,5913207,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,173625,173625,51,3727,9.95,3625,9.95,6738.48,0.75
/mnt/r/841458.gcode,GenericReport7.repOut,6359,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,75,75,1,75,0.35,75,0.35,56.948,0.35
/mnt/r/841489.gcode,GenericReport7.repOut,2787648,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,81238,83498,14,8680,0.95,8284,0.95,17833.6,0.35
/mnt/r/841998.gcode,GenericReport7.repOut,481552,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14551,14552,20,864,2.95,814,2.95,1448.32,1.95
/mnt/r/842229.gcode,GenericReport7.repOut,1912383,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56523,60713,13,9153,1.75,8859,1.75,23739.2,0.35
/mnt/r/842851.gcode,GenericReport7.repOut,2015936,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60654,60691,49,1689,1.95,1621,1.95,1728.92,0.35
/mnt/r/843349.gcode,GenericReport7.repOut,1945692,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58626,62432,124,3337,2.35,3299,2.35,26220.3,2.55
/mnt/r/843920.gcode,GenericReport7.repOut,142580,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3958,4025,11,458,0.35,435,0.35,2324.61,0.35
/mnt/r/844023.gcode,GenericReport7.repOut,362145,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10799,10833,20,856,2.75,820,2.75,960.153,1.95
/mnt/r/844098.gcode,GenericReport7.repOut,603310,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15911,15913,109,290,0.35,257,0.35,1279.78,20.15
/mnt/r/844189.gcode,GenericReport7.repOut,662771,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19588,19785,29,897,3.55,823,3.55,3840.62,5.55
/mnt/r/844321.gcode,GenericReport7.repOut,984919,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30138,30160,39,1164,2.55,1121,2.55,1998.76,2.55
/mnt/r/84471.gcode,GenericReport7.repOut,1063951,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30012,30090,74,691,3.15,633,3.15,1957.01,0.75
/mnt/r/844865.gcode,GenericReport7.repOut,3635947,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,109100,109103,59,2590,2.95,2511,2.95,1857.51,0.35
/mnt/r/845335.gcode,GenericReport7.repOut,1575950,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,44865,65524,127,5259,1.35,5189,1.35,43384.9,1.55
/mnt/r/845405.gcode,GenericReport7.repOut,3234453,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,97217,97217,276,513,27.35,496,27.35,1118.75,0.35
/mnt/r/846187.gcode,GenericReport7.repOut,1218866,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35336,35336,194,896,18.35,794,18.35,797.203,16.75
/mnt/r/846395.gcode,GenericReport7.repOut,1085777,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,31819,32248,20,2926,2.55,2794,2.55,4548.07,1.95
/mnt/r/846549.gcode,GenericReport7.repOut,295534,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7550,10446,49,506,1.55,485,1.55,3265.86,1.55
/mnt/r/846588.gcode,GenericReport7.repOut,17314,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,430,430,7,124,0.35,120,0.35,63.135,0.35
/mnt/r/846708.gcode,GenericReport7.repOut,5307,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36,36,1,34,0.35,34,0.35,43.65,0.35
/mnt/r/846728.gcode,GenericReport7.repOut,303466,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9154,9154,173,142,4.55,132,4.55,78.73,0.35
/mnt/r/846874.gcode,GenericReport7.repOut,896516,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26680,28136,19,1681,2.95,1608,2.95,9557.44,3.55
/mnt/r/847178.gcode,GenericReport7.repOut,325811,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9033,9161,125,196,0.95,184,0.95,952.433,0.95
/mnt/r/847402.gcode,GenericReport7.repOut,35760,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,951,951,26,86,0.35,81,0.35,99.81,0.35
/mnt/r/847445.gcode,GenericReport7.repOut,180550,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4194,4310,136,58,4.75,44,4.75,172.722,9.15
/mnt/r/847499.gcode,GenericReport7.repOut,458121,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13414,16027,55,1388,0.35,1359,0.35,10970.9,1.15
/mnt/r/847799.gcode,GenericReport7.repOut,1492284,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,44786,44868,74,799,7.95,778,7.95,1022.45,7.55
/mnt/r/848227.gcode,GenericReport7.repOut,178963,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5127,5127,62,129,3.15,121,3.15,175.669,4.35
/mnt/r/849126.gcode,GenericReport7.repOut,1306700,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,33617,39059,811,107,64.15,90,64.15,681.787,74.35
/mnt/r/849138.gcode,GenericReport7.repOut,9981,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,158,158,5,56,0.75,51,0.75,52.355,0.35
/mnt/r/849294.gcode,GenericReport7.repOut,918220,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27237,29780,24,1381,4.55,1369,4.55,9383.82,4.55
/mnt/r/849397.gcode,GenericReport7.repOut,504082,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14762,14883,14,2162,0.55,2056,0.55,2437.09,0.75
/mnt/r/849897.gcode,GenericReport7.repOut,1063522,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,31834,32827,32,1277,4.55,1227,4.55,5474.65,6.15
/mnt/r/850088.gcode,GenericReport7.repOut,655626,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19099,19475,33,689,6.15,652,6.15,1709.74,6.15
/mnt/r/85023.gcode,GenericReport7.repOut,2991243,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,90047,91780,13,8870,0.95,8615,0.95,16917.5,2.35
/mnt/r/850587.gcode,GenericReport7.repOut,3246318,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,98283,98874,229,1293,0.95,1249,0.95,7586.65,1.55
/mnt/r/85071.gcode,GenericReport7.repOut,2470278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,69690,69690,104,1142,4.95,1081,4.95,2895.85,8.15
/mnt/r/850960.gcode,GenericReport7.repOut,1523248,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,45831,45833,93,970,6.15,945,5.95,740.329,6.15
/mnt/r/851332.gcode,GenericReport7.repOut,370311,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11395,11395,34,431,0.35,426,0.35,294.411,0.35
/mnt/r/851380.gcode,GenericReport7.repOut,118388,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3316,3856,45,137,8.75,129,8.75,735.572,8.75
/mnt/r/851500.gcode,GenericReport7.repOut,1254535,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36944,36947,177,636,4.75,608,4.75,1341.34,0.35
/mnt/r/851620.gcode,GenericReport7.repOut,4557272,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,138964,139416,138,1468,1.35,1432,1.35,4208.61,0.35
/mnt/r/852205.gcode,GenericReport7.repOut,576196,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17489,17591,20,1594,2.95,1543,2.95,1619.3,1.95
/mnt/r/852470.gcode,GenericReport7.repOut,1614671,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,46043,46046,761,93,0.35,85,0.35,563.724,0.35
/mnt/r/852895.gcode,GenericReport7.repOut,213672,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6267,6295,24,331,2.55,320,2.55,586.482,2.55
/mnt/r/853098.gcode,GenericReport7.repOut,882234,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26403,26498,20,2100,2.15,2016,2.15,2093.64,1.55
/mnt/r/853665.gcode,GenericReport7.repOut,686919,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19134,19919,124,535,2.55,515,2.55,2871.57,2.55
/mnt/r/853834.gcode,GenericReport7.repOut,2275496,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,64740,64842,49,1402,7.55,1296,7.55,2720.08,0.55
/mnt/r/854474.gcode,GenericReport7.repOut,307113,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9497,9497,29,430,0.35,425,0.35,294.411,0.35
/mnt/r/854756.gcode,GenericReport7.repOut,794123,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21369,22502,24,1730,2.55,1526,2.55,6704.13,1.55
/mnt/r/85507.gcode,GenericReport7.repOut,3879551,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,110206,111410,124,1336,16.55,1232,16.55,4178.68,1.15
/mnt/r/855916.gcode,GenericReport7.repOut,6867581,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,190582,194609,74,4201,5.75,3857,5.75,27141.0,3.55
/mnt/r/856324.gcode,GenericReport7.repOut,3984817,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,108399,108500,47,10601,0.95,9618,0.95,10951.7,1.35
/mnt/r/856653.gcode,GenericReport7.repOut,361369,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10438,11900,48,1717,0.95,1668,0.95,9710.46,0.55
/mnt/r/856672.gcode,GenericReport7.repOut,296920,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8161,8163,61,499,2.55,471,2.55,995.621,2.55
/mnt/r/856724.gcode,GenericReport7.repOut,359646,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10406,10408,24,545,2.55,529,2.55,1056.51,2.55
/mnt/r/856938.gcode,GenericReport7.repOut,5269,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,31,31,1,27,0.35,26,0.35,64.35,0.35
/mnt/r/857043.gcode,GenericReport7.repOut,477104,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14352,14352,9,1633,0.95,1567,0.95,1294.11,1.55
/mnt/r/857221.gcode,GenericReport7.repOut,562470,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16516,16785,14,1334,2.55,1269,2.55,5733.51,2.55
/mnt/r/857260.gcode,GenericReport7.repOut,262229,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7789,7823,20,461,0.35,443,0.35,1016.42,1.95
/mnt/r/857288.gcode,GenericReport7.repOut,231301,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6887,6887,29,349,0.35,339,0.35,225.45,0.35
/mnt/r/857315.gcode,GenericReport7.repOut,773014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21263,22883,145,493,5.15,461,5.15,2608.19,7.35
/mnt/r/857684.gcode,GenericReport7.repOut,233464,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7024,7109,14,799,2.95,737,2.95,1740.6,2.35
/mnt/r/857779.gcode,GenericReport7.repOut,159694,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4483,4483,34,243,0.35,230,0.35,280.232,0.35
/mnt/r/857903.gcode,GenericReport7.repOut,351616,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10749,10759,24,604,1.35,585,1.35,1062.12,2.55
/mnt/r/857982.gcode,GenericReport7.repOut,1618035,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,46594,49065,13,6157,1.35,5883,1.35,18118.0,0.35
/mnt/r/858352.gcode,GenericReport7.repOut,1633525,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,47296,47296,92,711,18.15,678,18.15,1540.88,0.35
/mnt/r/858613.gcode,GenericReport7.repOut,473149,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13861,13934,24,633,4.55,574,2.55,1458.61,2.55
/mnt/r/858869.gcode,GenericReport7.repOut,992882,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27557,27637,57,1068,10.35,1018,10.35,1353.16,8.55
/mnt/r/859069.gcode,GenericReport7.repOut,517216,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15276,16070,33,1001,1.35,951,1.35,5067.29,0.35
/mnt/r/859072.gcode,GenericReport7.repOut,209245,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5936,6078,14,437,0.55,410,0.55,1121.5,0.35
/mnt/r/859096.gcode,GenericReport7.repOut,952997,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25961,27538,49,4110,0.95,3382,0.95,11386.3,0.95
/mnt/r/859213.gcode,GenericReport7.repOut,133562,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3656,4226,29,512,0.95,472,0.95,3111.0,0.35
/mnt/r/859435.gcode,GenericReport7.repOut,8953603,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,243649,254179,1014,1428,4.55,1381,4.55,9395.27,4.55
/mnt/r/860439.gcode,GenericReport7.repOut,470771,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13429,13429,124,282,0.35,273,0.35,522.155,0.35
/mnt/r/860717.gcode,GenericReport7.repOut,787273,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21777,23393,49,3696,0.35,3444,0.35,7481.52,0.95
/mnt/r/860818.gcode,GenericReport7.repOut,9971045,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,289987,290184,303,2443,2.35,2214,2.35,7323.72,2.15
/mnt/r/862266.gcode,GenericReport7.repOut,658633,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19870,20396,14,1887,1.95,1835,1.95,4518.47,0.35
/mnt/r/862386.gcode,GenericReport7.repOut,418716,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12665,12665,27,563,1.55,540,1.55,377.294,0.95
/mnt/r/862448.gcode,GenericReport7.repOut,10352955,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,301188,306272,327,2300,4.75,2230,4.75,9490.15,5.95
/mnt/r/864237.gcode,GenericReport7.repOut,162181,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4846,4846,5,981,0.35,940,0.35,1018.47,0.35
/mnt/r/864268.gcode,GenericReport7.repOut,1355087,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,34466,34466,131,356,23.55,351,23.55,963.592,26.35
/mnt/r/864523.gcode,GenericReport7.repOut,6130068,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,180909,182204,39,4889,1.35,4692,1.95,9756.75,0.35
/mnt/r/865280.gcode,GenericReport7.repOut,11081326,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,316994,322894,124,3304,9.55,3133,9.55,10112.3,0.35
/mnt/r/866667.gcode,GenericReport7.repOut,3152160,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,96741,96970,157,851,2.35,842,2.35,2519.86,1.75
/mnt/r/866886.gcode,GenericReport7.repOut,7986151,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,242491,242491,349,720,2.15,699,2.15,908.621,1.55
/mnt/r/867363.gcode,GenericReport7.repOut,11078283,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,323886,327618,499,1392,98.15,1321,98.15,3459.19,63.95
/mnt/r/869494.gcode,GenericReport7.repOut,436322,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12278,12278,104,159,6.95,136,6.95,528.482,5.55
/mnt/r/869628.gcode,GenericReport7.repOut,692571,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21878,21878,59,613,0.35,597,0.35,475.251,0.35
/mnt/r/869995.gcode,GenericReport7.repOut,248145,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7585,7585,7,1135,0.95,1095,0.95,1253.2,0.35
/mnt/r/870104.gcode,GenericReport7.repOut,55088,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1482,1544,4,526,0.75,488,0.35,2701.0,0.35
/mnt/r/870228.gcode,GenericReport7.repOut,1620778,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,46630,51489,249,412,2.55,400,2.55,1959.62,2.55
/mnt/r/870891.gcode,GenericReport7.repOut,23813,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,631,631,19,83,0.35,83,0.35,52.383,0.35
/mnt/r/870965.gcode,GenericReport7.repOut,1512669,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,45947,46689,49,1903,0.55,1836,0.55,2506.8,0.55
/mnt/r/871496.gcode,GenericReport7.repOut,2345765,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,70003,70005,54,1804,1.95,1744,1.95,1652.57,0.35
/mnt/r/871736.gcode,GenericReport7.repOut,2224863,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,66562,66568,34,2991,0.75,2889,0.75,2710.45,0.75
/mnt/r/872100.gcode,GenericReport7.repOut,2104629,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,62053,62239,38,1773,6.35,1661,6.35,979.905,3.55
/mnt/r/872308.gcode,GenericReport7.repOut,372911,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11215,11249,20,863,2.95,829,2.95,980.221,1.95
/mnt/r/872618.gcode,GenericReport7.repOut,6272,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61,61,6,24,0.35,24,0.35,50.986,0.35
/mnt/r/87269.gcode,GenericReport7.repOut,5582545,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,163296,164902,322,806,3.95,762,3.95,2065.58,47.55
/mnt/r/873324.gcode,GenericReport7.repOut,2519495,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,76024,76195,74,1310,2.95,1272,2.95,3012.43,0.35
/mnt/r/873598.gcode,GenericReport7.repOut,2454175,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,68555,68555,34,2398,4.95,2137,4.95,2778.35,5.55
/mnt/r/873938.gcode,GenericReport7.repOut,16625006,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,464253,464737,88,6586,12.35,5899,12.35,16856.3,0.35
/mnt/r/877314.gcode,GenericReport7.repOut,1853139,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,53388,53396,24,2777,4.55,2592,4.55,7778.55,4.55
/mnt/r/877424.gcode,GenericReport7.repOut,23505,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,586,586,14,67,0.35,66,0.35,63.983,0.35
/mnt/r/877442.gcode,GenericReport7.repOut,1251382,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,34213,34937,73,642,4.75,595,4.75,1602.14,4.75
/mnt/r/877561.gcode,GenericReport7.repOut,308086,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8731,9177,84,277,7.95,262,7.95,2081.0,7.15
/mnt/r/877659.gcode,GenericReport7.repOut,2513966,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,74093,83332,29,6277,2.15,6147,2.35,48371.6,2.55
/mnt/r/877718.gcode,GenericReport7.repOut,2142039,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,65455,65456,49,1765,2.35,1710,2.35,1826.12,0.35
/mnt/r/878176.gcode,GenericReport7.repOut,1967927,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,57786,59353,20,5725,2.75,5482,2.75,11466.9,1.95
/mnt/r/878372.gcode,GenericReport7.repOut,2143113,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58622,67514,154,1412,8.35,1308,8.35,5181.56,8.35
/mnt/r/878675.gcode,GenericReport7.repOut,995951,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,31001,31001,119,265,5.75,258,5.75,206.993,0.35
/mnt/r/878938.gcode,GenericReport7.repOut,990655,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27724,31779,139,981,1.35,943,1.35,7679.07,2.55
/mnt/r/879323.gcode,GenericReport7.repOut,656643,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17824,17824,60,824,10.75,816,10.75,807.991,12.15
/mnt/r/87936.gcode,GenericReport7.repOut,1789669,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,53906,53913,98,831,0.35,822,0.35,1601.24,0.35
/mnt/r/879797.gcode,GenericReport7.repOut,886494,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25944,26025,48,960,1.15,906,1.15,2351.5,7.55
/mnt/r/879888.gcode,GenericReport7.repOut,5993032,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,170457,172481,499,1265,7.75,1223,7.75,8806.28,9.55
/mnt/r/880350.gcode,GenericReport7.repOut,2577107,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,78462,78464,49,2065,2.35,2005,2.35,1840.55,0.35
/mnt/r/880732.gcode,GenericReport7.repOut,932820,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24843,25071,39,1059,5.75,994,5.75,3142.88,5.75
/mnt/r/880857.gcode,GenericReport7.repOut,449148,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13186,13548,20,982,2.75,930,2.75,3403.16,1.95
/mnt/r/880942.gcode,GenericReport7.repOut,5655,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,48,1,32,0.35,32,0.35,56.819,0.35
/mnt/r/880979.gcode,GenericReport7.repOut,619660,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17997,18333,29,714,3.35,670,3.35,3096.87,2.55
/mnt/r/880990.gcode,GenericReport7.repOut,511186,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15022,15338,29,600,1.15,574,1.15,2938.12,2.55
/mnt/r/880999.gcode,GenericReport7.repOut,572702,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16801,17156,29,638,2.35,610,2.35,3233.22,2.55
/mnt/r/881174.gcode,GenericReport7.repOut,452170,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13001,13612,14,1291,1.15,1230,1.15,9018.61,1.95
/mnt/r/881284.gcode,GenericReport7.repOut,15316579,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,460239,460251,351,2380,0.95,2283,0.95,2987.59,0.35
/mnt/r/8842.gcode,GenericReport7.repOut,1636694,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42890,42894,29,1503,0.75,1215,0.75,3047.15,3.15
